id	split	content_class	path	width	height	format	bytes_manifest	bytes_actual	sha256	raw_url	png_v3_sdr_url
8104	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8104_web-screenshots_climate-gov-home_dpr1_page1_1440x900.png	1440	900	png	764339	764339	624e83f29d0861b94733ceb409fad9899f2f639c72cccf6745fa04fb84a7cb31	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8104_web-screenshots_climate-gov-home_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8104_web-screenshots_climate-gov-home_dpr1_page1_1440x900.sdr.png
8106	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8106_web-screenshots_climate-news_dpr1_page1_1440x900.png	1440	900	png	335619	335619	97cb57c03b01bd634c4129fb42cd8f4be1afe6de3d5b50b076cc23a163734694	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8106_web-screenshots_climate-news_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8106_web-screenshots_climate-news_dpr1_page1_1440x900.sdr.png
8108	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8108_web-screenshots_datagov-catalog_dpr1_page1_1440x900.png	1440	900	png	139193	139193	affbbdb141a185cc5ff476c9177f25530c93c567ff04e7c8252dfabec0d02c72	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8108_web-screenshots_datagov-catalog_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8108_web-screenshots_datagov-catalog_dpr1_page1_1440x900.sdr.png
8110	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8110_web-screenshots_federalreserve-data_dpr1_page1_1440x900.png	1440	900	png	285171	285171	c41c3530288e87f6d63ec48ef10a57ab51be8c61750c875bf62f54b990674a37	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8110_web-screenshots_federalreserve-data_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8110_web-screenshots_federalreserve-data_dpr1_page1_1440x900.sdr.png
8112	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8112_web-screenshots_gutenberg-top_dpr1_page2_1440x900.png	1440	900	png	259291	259291	28e1922e531c981ebc3ca443338130860fb72a851a1c63483b4b5349ee984ccb	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8112_web-screenshots_gutenberg-top_dpr1_page2_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8112_web-screenshots_gutenberg-top_dpr1_page2_1440x900.sdr.png
8114	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8114_web-screenshots_lkml-lists-index_dpr1_page2_1440x900.png	1440	900	png	239557	239557	62138e6d6345b7c3740f21cab3c0e5fa26296eb5f49ed37bf164526ea0e17c39	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8114_web-screenshots_lkml-lists-index_dpr1_page2_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8114_web-screenshots_lkml-lists-index_dpr1_page2_1440x900.sdr.png
8116	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8116_web-screenshots_loc-free-to-use_dpr1_page1_1440x900.png	1440	900	png	680104	680104	39e055f44543e1f70b697c30e24e27cba4b77c863d241d94c1865ae6a02ad9c4	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8116_web-screenshots_loc-free-to-use_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8116_web-screenshots_loc-free-to-use_dpr1_page1_1440x900.sdr.png
8118	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8118_web-screenshots_loc-pictures_dpr1_page1_1440x900.png	1440	900	png	320314	320314	53b391d5341f80e468303c878074fc5783f71d02300c7d17b57a4e3738470bf5	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8118_web-screenshots_loc-pictures_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8118_web-screenshots_loc-pictures_dpr1_page1_1440x900.sdr.png
8120	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8120_web-screenshots_nasa-artemis_dpr1_page1_1440x900.png	1440	900	png	510581	510581	9f399df96ba54f7653c2fab965fae6fab8d53121e245e42019bd75fad8dca155	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8120_web-screenshots_nasa-artemis_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8120_web-screenshots_nasa-artemis_dpr1_page1_1440x900.sdr.png
8122	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8122_web-screenshots_nasa-home_dpr1_page1_1440x900.png	1440	900	png	693198	693198	a2ba77e0bee83ca0a2f51ea106f8bbd8cc6d24e9d5ca87f9c33fe664a0d6731d	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8122_web-screenshots_nasa-home_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8122_web-screenshots_nasa-home_dpr1_page1_1440x900.sdr.png
8124	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8124_web-screenshots_nasa-image-of-day_dpr1_page1_1440x900.png	1440	900	png	1330342	1330342	ea132f15e399acd4f08cc0af63c07b411609eec0f984c55fa3c133d335eb7e63	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8124_web-screenshots_nasa-image-of-day_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8124_web-screenshots_nasa-image-of-day_dpr1_page1_1440x900.sdr.png
8126	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8126_web-screenshots_nasa-missions_dpr1_page1_1440x900.png	1440	900	png	536590	536590	478b6ef2d13e645f5beb486a08dd68b8ebc1326bb0f9d43e054540f784a979c3	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8126_web-screenshots_nasa-missions_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8126_web-screenshots_nasa-missions_dpr1_page1_1440x900.sdr.png
8128	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8128_web-screenshots_nasa-news_dpr1_page1_1440x900.png	1440	900	png	1158074	1158074	256f6e025275682008810c3a05b94433192874e9ad760d7be13a13c29bf7e8c2	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8128_web-screenshots_nasa-news_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8128_web-screenshots_nasa-news_dpr1_page1_1440x900.sdr.png
8130	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8130_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1440x900.png	1440	900	png	107656	107656	15ef47f18961b0e7c7edaec556cbab08907a56b47e4dbd482d9821e135416794	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8130_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8130_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1440x900.sdr.png
8132	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8132_web-screenshots_nih-home_dpr1_page2_1440x900.png	1440	900	png	907934	907934	996a5ed01c168ec01826fd233bc822db46d50797437b78643bab376996f02de0	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8132_web-screenshots_nih-home_dpr1_page2_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8132_web-screenshots_nih-home_dpr1_page2_1440x900.sdr.png
8134	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8134_web-screenshots_nps-grand-canyon_dpr1_page1_1440x900.png	1440	900	png	1228188	1228188	bf118a96a3582c6beb6d8691d892cfa5b5a8e788875e0fbd17dd98246dfdae7e	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8134_web-screenshots_nps-grand-canyon_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8134_web-screenshots_nps-grand-canyon_dpr1_page1_1440x900.sdr.png
8136	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8136_web-screenshots_nps-grca_dpr1_page1_1440x900.png	1440	900	png	1228188	1228188	bf118a96a3582c6beb6d8691d892cfa5b5a8e788875e0fbd17dd98246dfdae7e	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8136_web-screenshots_nps-grca_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8136_web-screenshots_nps-grca_dpr1_page1_1440x900.sdr.png
8138	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8138_web-screenshots_nps-yellowstone_dpr1_page1_1440x900.png	1440	900	png	844755	844755	e2787403e7644fd16477b94eb7db3bf037f9dcb8aef6104b6c165d5d9d15c964	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8138_web-screenshots_nps-yellowstone_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8138_web-screenshots_nps-yellowstone_dpr1_page1_1440x900.sdr.png
8140	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8140_web-screenshots_nps-yosemite_dpr1_page1_1440x900.png	1440	900	png	909527	909527	9ab389a8eeeb45ab80197aadbfc22f73a4d016c08d9e61a8f6f84c9f094807a0	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8140_web-screenshots_nps-yosemite_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8140_web-screenshots_nps-yosemite_dpr1_page1_1440x900.sdr.png
8142	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8142_web-screenshots_nps-zion_dpr1_page1_1440x900.png	1440	900	png	1259892	1259892	439a5e3fd15726e615271b8839bc31a5298f68bb91215870c06efba34475f143	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8142_web-screenshots_nps-zion_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8142_web-screenshots_nps-zion_dpr1_page1_1440x900.sdr.png
8144	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8144_web-screenshots_si-edu-exhibitions_dpr1_page1_1440x900.png	1440	900	png	57392	57392	ecaf662c20cd0c21ea950329c185ab51b2c84367409a4c0a1d0614bf56401982	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8144_web-screenshots_si-edu-exhibitions_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8144_web-screenshots_si-edu-exhibitions_dpr1_page1_1440x900.sdr.png
8146	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8146_web-screenshots_terminal-python-repl_dpr1_page1_1440x900.png	1440	900	png	77699	77699	4ecd0e6573f41f8befafdcc2ce1a78b40fa0cd9aa8d44dad8344d2219dd5cfbf	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8146_web-screenshots_terminal-python-repl_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8146_web-screenshots_terminal-python-repl_dpr1_page1_1440x900.sdr.png
8148	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8148_web-screenshots_usgs-main-home_dpr1_page1_1440x900.png	1440	900	png	975165	975165	da5b21103dbe9cbd9e90d821f1dac7699a3fb3469d9faaf62c7fceec77abfc5f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8148_web-screenshots_usgs-main-home_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8148_web-screenshots_usgs-main-home_dpr1_page1_1440x900.sdr.png
8150	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8150_web-screenshots_usgs-news_dpr1_page1_1440x900.png	1440	900	png	967531	967531	c88b1d0425fc526cdf4368bfd227c4bd2eac6341f0f49238cfaa1e8ede626c53	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8150_web-screenshots_usgs-news_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8150_web-screenshots_usgs-news_dpr1_page1_1440x900.sdr.png
8152	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8152_web-screenshots_usgs-topoview_dpr1_page1_1440x900.png	1440	900	png	620876	620876	ca3469556cd7004facdaf8c65c4085401c4184b843250d2a67fe3096a35dc1a1	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8152_web-screenshots_usgs-topoview_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8152_web-screenshots_usgs-topoview_dpr1_page1_1440x900.sdr.png
8154	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8154_web-screenshots_weather-forecast-nyc_dpr1_page2_1440x900.png	1440	900	png	369642	369642	57453c34217fffc3cadf92a3c6391a873ece4bef436211d83af020495adf8575	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8154_web-screenshots_weather-forecast-nyc_dpr1_page2_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8154_web-screenshots_weather-forecast-nyc_dpr1_page2_1440x900.sdr.png
8156	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8156_web-screenshots_weatherportal-home_dpr1_page1_1440x900.png	1440	900	png	490883	490883	b0ee8cf5837c537bdeacd2e0c53c8a76aacc02f54c951ac268ca6c7d73d7b3f3	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8156_web-screenshots_weatherportal-home_dpr1_page1_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8156_web-screenshots_weatherportal-home_dpr1_page1_1440x900.sdr.png
8158	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1440x900/8158_web-screenshots_whitehouse-briefing_dpr1_page2_1440x900.png	1440	900	png	109421	109421	7968e28667ec409e1cca26f9a3d551195b4bda6aada92c93bc674b0e57dfc0cd	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1440x900/8158_web-screenshots_whitehouse-briefing_dpr1_page2_1440x900.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1440x900/8158_web-screenshots_whitehouse-briefing_dpr1_page2_1440x900.sdr.png
8160	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8160_web-screenshots_archives-exhibits_dpr1_page1_1920x1080.png	1920	1080	png	672063	672063	fd46f504251c81de380a8f2193cf811671087d9db9b50bd4757ade9fe088e2aa	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8160_web-screenshots_archives-exhibits_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8160_web-screenshots_archives-exhibits_dpr1_page1_1920x1080.sdr.png
8162	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8162_web-screenshots_bls-employment-situation_dpr1_page1_1920x1080.png	1920	1080	png	38059	38059	d0a90837c75cf00a79383d7cede220a889526c0b8820dc2ad1eaf8699d209b5f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8162_web-screenshots_bls-employment-situation_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8162_web-screenshots_bls-employment-situation_dpr1_page1_1920x1080.sdr.png
8164	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8164_web-screenshots_climate-gov-home_dpr1_page2_1920x1080.png	1920	1080	png	671867	671867	97d6b95c904776cfe661d3387f4b08d5659be9f2c27a6be0dd2081a19f8f4dc4	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8164_web-screenshots_climate-gov-home_dpr1_page2_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8164_web-screenshots_climate-gov-home_dpr1_page2_1920x1080.sdr.png
8166	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8166_web-screenshots_datagov-catalog_dpr1_page2_1920x1080.png	1920	1080	png	217160	217160	9022d8f2e78cb1b8971e7ca540a12644468115a04a35f81aeff9c0de5150d73f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8166_web-screenshots_datagov-catalog_dpr1_page2_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8166_web-screenshots_datagov-catalog_dpr1_page2_1920x1080.sdr.png
8168	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8168_web-screenshots_federalreserve-data_dpr1_page2_1920x1080.png	1920	1080	png	250918	250918	456911eb26cdb08b60f8529f84f0d5d01420261090f2cf487cc44bb6417ad86f	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8168_web-screenshots_federalreserve-data_dpr1_page2_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8168_web-screenshots_federalreserve-data_dpr1_page2_1920x1080.sdr.png
8170	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8170_web-screenshots_gutenberg-top_dpr1_page2_1920x1080.png	1920	1080	png	316586	316586	7d742663c0986967f9434717fe7e73cffb93c1d798100fe778e39f6d52c3b153	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8170_web-screenshots_gutenberg-top_dpr1_page2_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8170_web-screenshots_gutenberg-top_dpr1_page2_1920x1080.sdr.png
8172	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.png	1920	1080	png	289236	289236	4af14f6bed09cd6431d1b8cbbe3acb906b5319627cbad62280008ca5a1b20a84	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8172_web-screenshots_lkml-lists-index_dpr1_page2_1920x1080.sdr.png
8174	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8174_web-screenshots_loc-free-to-use_dpr1_page1_1920x1080.png	1920	1080	png	1166153	1166153	b32169627a2f297fdd0d2fa49f00bf153c08beabb0b48ad79502836326848b9a	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8174_web-screenshots_loc-free-to-use_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8174_web-screenshots_loc-free-to-use_dpr1_page1_1920x1080.sdr.png
8176	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8176_web-screenshots_loc-pictures_dpr1_page1_1920x1080.png	1920	1080	png	375969	375969	17f3dcad88d718a2f4f28c35a9b65799e5e57297195ec2746b9215d2e7216ad3	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8176_web-screenshots_loc-pictures_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8176_web-screenshots_loc-pictures_dpr1_page1_1920x1080.sdr.png
8178	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8178_web-screenshots_nasa-artemis_dpr1_page1_1920x1080.png	1920	1080	png	150366	150366	fb2d9bcac6eeff998935bdf6a72abe7266eae03de5bca0e16fec0da2d1ef292a	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8178_web-screenshots_nasa-artemis_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8178_web-screenshots_nasa-artemis_dpr1_page1_1920x1080.sdr.png
8180	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8180_web-screenshots_nasa-home_dpr1_page1_1920x1080.png	1920	1080	png	1269707	1269707	7796e68dc63af37886020d79eb5f3342adba713f974ef6b9099cd2311a263663	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8180_web-screenshots_nasa-home_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8180_web-screenshots_nasa-home_dpr1_page1_1920x1080.sdr.png
8182	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8182_web-screenshots_nasa-image-of-day_dpr1_page1_1920x1080.png	1920	1080	png	2359365	2359365	2b79a6873f366c1094d4cad3210bdf91393fdfe179d174938cc5a379adf3e4e5	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8182_web-screenshots_nasa-image-of-day_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8182_web-screenshots_nasa-image-of-day_dpr1_page1_1920x1080.sdr.png
8184	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8184_web-screenshots_nasa-missions_dpr1_page1_1920x1080.png	1920	1080	png	652129	652129	b6113e957822da4dec4d31dd3ee64eabd1839889ec60b96bfda745de0309c3d1	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8184_web-screenshots_nasa-missions_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8184_web-screenshots_nasa-missions_dpr1_page1_1920x1080.sdr.png
8186	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8186_web-screenshots_nasa-news_dpr1_page1_1920x1080.png	1920	1080	png	1597610	1597610	39efe6b39640d7910b558890cf9634b829f468e10985241f3b9b845cb5614446	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8186_web-screenshots_nasa-news_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8186_web-screenshots_nasa-news_dpr1_page1_1920x1080.sdr.png
8188	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8188_web-screenshots_nasa-perseverance_dpr1_page1_1920x1080.png	1920	1080	png	1849478	1849478	24eb10c9d16dc16ac68f41ea4d556984be45716b93ef52fd7342abcfe1dfcbe1	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8188_web-screenshots_nasa-perseverance_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8188_web-screenshots_nasa-perseverance_dpr1_page1_1920x1080.sdr.png
8190	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8190_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1920x1080.png	1920	1080	png	127828	127828	619aa9da2ef4405bf325f02fa17f2f96a3fc0fa26e4ee9750f6450eca0965a99	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8190_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8190_web-screenshots_nih-recipes-keep-the-beat_dpr1_page1_1920x1080.sdr.png
8192	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8192_web-screenshots_nih-home_dpr1_page2_1920x1080.png	1920	1080	png	954332	954332	9e66de721669a827c042baceb39dd841f684346744db6ad8e0b4647927ed2afa	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8192_web-screenshots_nih-home_dpr1_page2_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8192_web-screenshots_nih-home_dpr1_page2_1920x1080.sdr.png
8194	train	8100-lilith-web-screenshots	8100-lilith-web-screenshots/1920x1080/8194_web-screenshots_noaa-ocean_dpr1_page1_1920x1080.png	1920	1080	png	1506322	1506322	40cb341a882d5a9d453f7347fdff4ccf53f4ff8bf5b9fc7988cd4c2f60dfcac7	https://codec-corpus.r2.imazen.org/imazen-26-unprocessed/8100-lilith-web-screenshots/1920x1080/8194_web-screenshots_noaa-ocean_dpr1_page1_1920x1080.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/8100-lilith-web-screenshots/1920x1080/8194_web-screenshots_noaa-ocean_dpr1_page1_1920x1080.sdr.png
